time,flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
1517.5265176592272,,,3.0950173e-03,208849,1091.28747,678.71345,2.2318342e+03,9.4818096e+00,3.8796194e+03,4.2355013e+00,,,1000000000000,,,,,1091.28747,2.6314335e-03,678.71345,2.9615380e-03,6.3607141e-02,-1.1629805e-01
1517.5279065524232,,,3.0950222e-03,208850,1091.28378,678.70707,2.2243994e+03,9.4585514e+00,3.8656780e+03,4.2270370e+00,,,1000000000000,,,,,1091.28378,2.6368282e-03,678.70707,2.9699251e-03,6.5824404e-02,-1.1383319e-01
1517.5292954453857,,,3.0950268e-03,208851,1091.28058,678.71207,2.2190793e+03,9.4388905e+00,3.8438569e+03,4.2182889e+00,,,1000000000000,,,,,1091.28058,2.6392865e-03,678.71207,2.9638628e-03,6.2276036e-02,-1.1178792e-01
1517.5306843385806,,,3.0950317e-03,208852,1091.28525,678.70651,2.2037458e+03,9.4243412e+00,3.8307722e+03,4.2131705e+00,,,1000000000000,,,,,1091.28525,2.6487098e-03,678.70651,2.9907073e-03,6.3977048e-02,-1.2050176e-01
1517.5320732317753,,,3.0950366e-03,208853,1091.28576,678.71030,2.2113088e+03,9.4126406e+00,3.8163879e+03,4.2053804e+00,,,1000000000000,,,,,1091.28576,2.6353274e-03,678.71030,2.9712070e-03,6.6316724e-02,-1.0932384e-01
1517.5334621247384,,,3.0950413e-03,208854,1091.28173,678.70967,2.2278799e+03,9.4006443e+00,3.7906826e+03,4.1899939e+00,,,1000000000000,,,,,1091.28173,2.6169007e-03,678.70967,2.9430713e-03,6.1828222e-02,-1.1291927e-01
1517.5348510179347,,,3.0950462e-03,208855,1091.28787,678.71002,2.2180549e+03,9.3849468e+00,3.7775444e+03,4.1881905e+00,,,1000000000000,,,,,1091.28787,2.6204467e-03,678.71002,2.9495899e-03,6.8593241e-02,-1.0871439e-01
1517.5362399108965,,,3.0950508e-03,208856,1091.28691,678.70320,2.2088171e+03,9.3680944e+00,3.7621821e+03,4.1806936e+00,,,1000000000000,,,,,1091.28691,2.6305392e-03,678.70320,2.9641339e-03,6.3240558e-02,-1.2105730e-01
1517.537628804092,,,3.0950557e-03,208857,1091.28407,678.71215,2.2111746e+03,9.3655682e+00,3.7553638e+03,4.1775966e+00,,,1000000000000,,,,,1091.28407,2.6236747e-03,678.71215,2.9526718e-03,6.5885246e-02,-1.0459623e-01
1517.5390176972874,,,3.0950606e-03,208858,1091.28771,678.70985,2.2106931e+03,9.3427181e+00,3.7286409e+03,4.1641898e+00,,,1000000000000,,,,,1091.28771,2.6177920e-03,678.70985,2.9518830e-03,6.5052092e-02,-1.1519702e-01
1517.5404065902499,,,3.0950652e-03,208859,1091.28425,678.70521,2.2132722e+03,9.3359299e+00,3.7185330e+03,4.1600814e+00,,,1000000000000,,,,,1091.28425,2.6131540e-03,678.70521,2.9452080e-03,6.2737674e-02,-1.1692547e-01
1517.5417954834452,,,3.0950701e-03,208860,1091.28941,678.71213,2.2102659e+03,9.3251839e+00,3.7046973e+03,4.1542463e+00,,,1000000000000,,,,,1091.28941,2.6165699e-03,678.71213,2.9414603e-03,6.5325901e-02,-1.1127196e-01
1517.5431843766405,,,3.0950750e-03,208861,1091.28672,678.70703,2.2101191e+03,9.3032789e+00,3.6784653e+03,4.1421614e+00,,,1000000000000,,,,,1091.28672,2.6128404e-03,678.70703,2.9375423e-03,6.5577649e-02,-1.1563934e-01
1517.5445732698358,,,3.0950799e-03,208862,1091.28841,678.70716,2.2214890e+03,9.2950048e+00,3.6654243e+03,4.1330805e+00,,,1000000000000,,,,,1091.28841,2.5913417e-03,678.70716,2.9244774e-03,6.6914901e-02,-1.1507276e-01
1517.5459621630314,,,3.0950848e-03,208863,1091.28521,678.70953,2.2253772e+03,9.2919140e+00,3.6539868e+03,4.1294184e+00,,,1000000000000,,,,,1091.28521,2.5883021e-03,678.70953,2.9121246e-03,6.3558631e-02,-1.1479233e-01
1517.5473510559946,,,3.0950895e-03,208864,1091.28589,678.70575,2.2094424e+03,9.2615299e+00,3.6327327e+03,4.1194792e+00,,,1000000000000,,,,,1091.28589,2.5976121e-03,678.70575,2.9275885e-03,6.1854225e-02,-1.1690589e-01
1517.54873994919,,,3.0950943e-03,208865,1091.28822,678.71264,2.2194048e+03,9.2497921e+00,3.6124309e+03,4.1042037e+00,,,1000000000000,,,,,1091.28822,2.5841182e-03,678.71264,2.9028519e-03,6.5109946e-02,-1.0963039e-01
1517.5501288423848,,,3.0950992e-03,208866,1091.28301,678.71114,2.2080930e+03,9.2445011e+00,3.6098298e+03,4.1072130e+00,,,1000000000000,,,,,1091.28301,2.5969166e-03,678.71114,2.9198269e-03,6.5109007e-02,-1.1724616e-01
1517.55151773558,,,3.0951041e-03,208867,1091.28526,678.70755,2.2228589e+03,9.2297249e+00,3.5863640e+03,4.0915999e+00,,,1000000000000,,,,,1091.28526,2.5721705e-03,678.70755,2.8984859e-03,6.0210023e-02,-1.1420414e-01
1517.5529066287763,,,3.0951090e-03,208868,1091.28287,678.71394,2.2027417e+03,9.2132483e+00,3.5734434e+03,4.0922184e+00,,,1000000000000,,,,,1091.28287,2.5933327e-03,678.71394,2.9119805e-03,6.4822912e-02,-1.0944071e-01
1517.5542955219717,,,3.0951139e-03,208869,1091.28270,678.71309,2.2058157e+03,9.2033138e+00,3.5649973e+03,4.0840950e+00,,,1000000000000,,,,,1091.28270,2.5896856e-03,678.71309,2.9069250e-03,6.0737163e-02,-1.1464263e-01
1517.5556844151665,,,3.0951188e-03,208870,1091.28317,678.70644,2.2004919e+03,9.1834154e+00,3.5476921e+03,4.0738854e+00,,,1000000000000,,,,,1091.28317,2.5887855e-03,678.70644,2.9100575e-03,6.1875772e-02,-1.1392208e-01
1517.5570733083619,,,3.0951237e-03,208871,1091.28277,678.70833,2.2024536e+03,9.1770010e+00,3.5339771e+03,4.0701118e+00,,,1000000000000,,,,,1091.28277,2.5824877e-03,678.70833,2.9046931e-03,6.5934382e-02,-1.2038212e-01
1517.5584622015572,,,3.0951286e-03,208872,1091.28847,678.71032,2.2169631e+03,9.1693335e+00,3.5154626e+03,4.0610509e+00,,,1000000000000,,,,,1091.28847,2.5667446e-03,678.71032,2.8805751e-03,6.4312525e-02,-1.0991761e-01
1517.5598510947525,,,3.0951335e-03,208873,1091.28308,678.70929,2.2055635e+03,9.1531763e+00,3.4986187e+03,4.0522819e+00,,,1000000000000,,,,,1091.28308,2.5726736e-03,678.70929,2.8940809e-03,6.2989242e-02,-1.1112566e-01
1517.5612399881816,,,3.0951386e-03,208874,1091.28653,678.71591,2.2126077e+03,9.1428881e+00,3.4875305e+03,4.0485311e+00,,,1000000000000,,,,,1091.28653,2.5626807e-03,678.71591,2.8782557e-03,6.4742379e-02,-1.1392405e-01
1517.562628881377,,,3.0951435e-03,208875,1091.28100,678.70892,2.2134624e+03,9.1263351e+00,3.4690334e+03,4.0366874e+00,,,1000000000000,,,,,1091.28100,2.5560055e-03,678.70892,2.8741006e-03,6.1919760e-02,-1.1415858e-01
1517.5640177745715,,,3.0951484e-03,208876,1091.28682,678.70850,2.2003303e+03,9.1060667e+00,3.4568918e+03,4.0294418e+00,,,1000000000000,,,,,1091.28682,2.5664459e-03,678.70850,2.8884609e-03,6.3027844e-02,-1.1953203e-01
1517.565406667767,,,3.0951533e-03,208877,1091.27937,678.70828,2.2097505e+03,9.1099939e+00,3.4507205e+03,4.0260692e+00,,,1000000000000,,,,,1091.27937,2.5581305e-03,678.70828,2.8708635e-03,6.1597764e-02,-1.1483289e-01
1517.5667955609629,,,3.0951581e-03,208878,1091.28259,678.70540,2.1999485e+03,9.0894985e+00,3.4289941e+03,4.0204720e+00,,,1000000000000,,,,,1091.28259,2.5585042e-03,678.70540,2.8802846e-03,6.1644748e-02,-1.0917418e-01
1517.5681844541584,,,3.0951630e-03,208879,1091.28936,678.70856,2.1967605e+03,9.0707769e+00,3.4180986e+03,4.0099697e+00,,,1000000000000,,,,,1091.28936,2.5607902e-03,678.70856,2.8795383e-03,6.9693670e-02,-1.1246695e-01
1517.569573347586,,,3.0951682e-03,208880,1091.28537,678.71198,2.1953235e+03,9.0738640e+00,3.4115784e+03,4.0106325e+00,,,1000000000000,,,,,1091.28537,2.5638011e-03,678.71198,2.8801206e-03,6.3103348e-02,-1.1203956e-01
1517.5709622407812,,,3.0951730e-03,208881,1091.28032,678.71129,2.2026997e+03,9.0543089e+00,3.3905754e+03,4.0000119e+00,,,1000000000000,,,,,1091.28032,2.5531014e-03,678.71129,2.8621983e-03,6.4838625e-02,-1.1214603e-01
1517.5723511339775,,,3.0951779e-03,208882,1091.28505,678.70700,2.1933889e+03,9.0360937e+00,3.3768838e+03,3.9932954e+00,,,1000000000000,,,,,1091.28505,2.5523568e-03,678.70700,2.8738645e-03,6.3413382e-02,-1.1674297e-01
1517.5737400274056,,,3.0951831e-03,208883,1091.28379,678.71048,2.2089202e+03,9.0367756e+00,3.3638218e+03,3.9879372e+00,,,1000000000000,,,,,1091.28379,2.5362973e-03,678.71048,2.8482624e-03,6.3271590e-02,-1.1127599e-01
1517.5751289206005,,,3.0951879e-03,208884,1091.28845,678.71191,2.2127832e+03,9.0338039e+00,3.3517065e+03,3.9811745e+00,,,1000000000000,,,,,1091.28845,2.5315196e-03,678.71191,2.8455928e-03,6.3895054e-02,-1.1336508e-01
1517.5765178137958,,,3.0951928e-03,208885,1091.28623,678.71153,2.2246372e+03,9.0186396e+00,3.3321709e+03,3.9700425e+00,,,1000000000000,,,,,1091.28623,2.5138159e-03,678.71153,2.8244178e-03,6.3181803e-02,-1.1342908e-01
1517.577906707224,,,3.0951980e-03,208886,1091.28503,678.71663,2.2165430e+03,9.0043659e+00,3.3190623e+03,3.9655333e+00,,,1000000000000,,,,,1091.28503,2.5200294e-03,678.71663,2.8267791e-03,6.5249644e-02,-1.1115765e-01
1517.5792956004193,,,3.0952028e-03,208887,1091.28041,678.71278,2.2081187e+03,8.9872465e+00,3.3101357e+03,3.9575067e+00,,,1000000000000,,,,,1091.28041,2.5238227e-03,678.71278,2.8335189e-03,6.2358208e-02,-1.1789662e-01
1517.5806844938484,,,3.0952080e-03,208888,1091.28566,678.70915,2.1954985e+03,8.9744835e+00,3.3014993e+03,3.9538016e+00,,,1000000000000,,,,,1091.28566,2.5322449e-03,678.70915,2.8490718e-03,6.0224194e-02,-1.1386868e-01
1517.5820733870437,,,3.0952129e-03,208889,1091.28363,678.71438,2.2097190e+03,8.9768114e+00,3.2897947e+03,3.9495437e+00,,,1000000000000,,,,,1091.28363,2.5184024e-03,678.71438,2.8288800e-03,6.6459879e-02,-1.1228709e-01
1517.5834622804712,,,3.0952180e-03,208890,1091.28379,678.70906,2.1989099e+03,8.9548569e+00,3.2752134e+03,3.9438765e+00,,,1000000000000,,,,,1091.28379,2.5229764e-03,678.70906,2.8393585e-03,6.0790308e-02,-1.2244092e-01
1517.5848511736672,,,3.0952229e-03,208891,1091.28996,678.71070,2.2059419e+03,8.9606857e+00,3.2706365e+03,3.9413483e+00,,,1000000000000,,,,,1091.28996,2.5135381e-03,678.71070,2.8280041e-03,6.8075657e-02,-1.0749511e-01
1517.5862400670962,,,3.0952280e-03,208892,1091.28087,678.71242,2.2148218e+03,8.9410362e+00,3.2489814e+03,3.9277620e+00,,,1000000000000,,,,,1091.28087,2.5063411e-03,678.71242,2.8061415e-03,6.5134242e-02,-1.0724137e-01
1517.5876289602909,,,3.0952329e-03,208893,1091.28508,678.71458,2.2149956e+03,8.9287205e+00,3.2342322e+03,3.9204257e+00,,,1000000000000,,,,,1091.28508,2.5020258e-03,678.71458,2.8041876e-03,6.1852101e-02,-1.1139433e-01
1517.5890178537184,,,3.0952380e-03,208894,1091.28823,678.71162,2.2085183e+03,8.9229231e+00,3.2319600e+03,3.9194062e+00,,,1000000000000,,,,,1091.28823,2.5044312e-03,678.71162,2.8155190e-03,6.4831451e-02,-1.1664350e-01
1517.5904067471465,,,3.0952431e-03,208895,1091.28386,678.70783,2.2155842e+03,8.9099407e+00,3.2122798e+03,3.9094830e+00,,,1000000000000,,,,,1091.28386,2.4937640e-03,678.70783,2.8003948e-03,6.2820099e-02,-1.1317635e-01
1517.5917956403428,,,3.0952480e-03,208896,1091.28654,678.71200,2.2131465e+03,8.8995008e+00,3.2018679e+03,3.9032476e+00,,,1000000000000,,,,,1091.28654,2.4958265e-03,678.71200,2.8010509e-03,6.5662362e-02,-1.1517841e-01
1517.593184533771,,,3.0952531e-03,208897,1091.28467,678.71186,2.2006128e+03,8.8940525e+00,3.1942773e+03,3.9032230e+00,,,1000000000000,,,,,1091.28467,2.4998046e-03,678.71186,2.8139122e-03,6.0428321e-02,-1.1576807e-01
1517.594573427199,,,3.0952583e-03,208898,1091.28695,678.70845,2.1958518e+03,8.8694878e+00,3.1766931e+03,3.8898845e+00,,,1000000000000,,,,,1091.28695,2.5051080e-03,678.70845,2.8151700e-03,6.2517084e-02,-1.2211893e-01
1517.5959623203944,,,3.0952631e-03,208899,1091.28371,678.71245,2.2164941e+03,8.8745737e+00,3.1701250e+03,3.8885782e+00,,,1000000000000,,,,,1091.28371,2.4842371e-03,678.71245,2.7855821e-03,6.5675832e-02,-1.0592194e-01
1517.597351213822,,,3.0952683e-03,208900,1091.28485,678.70749,2.2072473e+03,8.8577013e+00,3.1583140e+03,3.8811414e+00,,,1000000000000,,,,,1091.28485,2.4908765e-03,678.70749,2.7918715e-03,6.1877403e-02,-1.1489521e-01
1517.5987401072503,,,3.0952734e-03,208901,1091.28358,678.71291,2.1958721e+03,8.8424377e+00,3.1489968e+03,3.8771534e+00,,,1000000000000,,,,,1091.28358,2.4945119e-03,678.71291,2.8000711e-03,6.3417815e-02,-1.1296070e-01
1517.6001290006793,,,3.0952785e-03,208902,1091.28859,678.70653,2.2018154e+03,8.8412170e+00,3.1337529e+03,3.8698614e+00,,,1000000000000,,,,,1091.28859,2.4860648e-03,678.70653,2.7970227e-03,6.7438833e-02,-1.1357251e-01
1517.6015178938746,,,3.0952834e-03,208903,1091.28423,678.70882,2.2176233e+03,8.8359890e+00,3.1239932e+03,3.8656585e+00,,,1000000000000,,,,,1091.28423,2.4728298e-03,678.70882,2.7702560e-03,6.0719691e-02,-1.0998511e-01
1517.6029067873023,,,3.0952885e-03,208904,1091.28241,678.71101,2.2173572e+03,8.8208456e+00,3.1085391e+03,3.8565166e+00,,,1000000000000,,,,,1091.28241,2.4663021e-03,678.71101,2.7662553e-03,6.0679238e-02,-1.1471054e-01
1517.604295680731,,,3.0952937e-03,208905,1091.28447,678.70989,2.2026130e+03,8.8127537e+00,3.1038931e+03,3.8549056e+00,,,1000000000000,,,,,1091.28447,2.4824566e-03,678.70989,2.7827993e-03,6.2141713e-02,-1.1564776e-01
1517.60568457416,,,3.0952988e-03,208906,1091.28213,678.70916,2.2128325e+03,8.8086233e+00,3.0973579e+03,3.8490770e+00,,,1000000000000,,,,,1091.28213,2.4696472e-03,678.70916,2.7674777e-03,6.2897280e-02,-1.1482160e-01
1517.6070734675877,,,3.0953039e-03,208907,1091.28406,678.71310,2.2083484e+03,8.7931948e+00,3.0824629e+03,3.8432708e+00,,,1000000000000,,,,,1091.28406,2.4714891e-03,678.71310,2.7686688e-03,6.4935476e-02,-1.1267283e-01
1517.608462361015,,,3.0953090e-03,208908,1091.28097,678.71018,2.2102937e+03,8.7786961e+00,3.0643857e+03,3.8338001e+00,,,1000000000000,,,,,1091.28097,2.4643638e-03,678.71018,2.7653056e-03,5.9545849e-02,-1.1851669e-01
1517.6098512542103,,,3.0953139e-03,208909,1091.28309,678.71670,2.2165715e+03,8.7866240e+00,3.0606616e+03,3.8321929e+00,,,1000000000000,,,,,1091.28309,2.4558911e-03,678.71670,2.7553460e-03,6.5081760e-02,-1.0222837e-01
1517.6112401476394,,,3.0953190e-03,208910,1091.28598,678.71234,2.2100769e+03,8.7705135e+00,3.0535405e+03,3.8282275e+00,,,1000000000000,,,,,1091.28598,2.4611894e-03,678.71234,2.7572871e-03,6.2550701e-02,-1.1193493e-01
1517.6126290410675,,,3.0953242e-03,208911,1091.28611,678.71559,2.2219580e+03,8.7666883e+00,3.0392463e+03,3.8219366e+00,,,1000000000000,,,,,1091.28611,2.4443497e-03,678.71559,2.7439713e-03,6.7197278e-02,-1.1278607e-01
1517.6140179344957,,,3.0953293e-03,208912,1091.28481,678.70879,2.2043210e+03,8.7483454e+00,3.0318862e+03,3.8160021e+00,,,1000000000000,,,,,1091.28481,2.4606213e-03,678.70879,2.7612189e-03,6.0185641e-02,-1.1460570e-01
1517.615406827924,,,3.0953344e-03,208913,1091.28785,678.70879,2.2002693e+03,8.7369537e+00,3.0212029e+03,3.8156872e+00,,,1000000000000,,,,,1091.28785,2.4626304e-03,678.70879,2.7616238e-03,6.3476987e-02,-1.0753816e-01
1517.6167957213515,,,3.0953395e-03,208914,1091.28700,678.71566,2.2140918e+03,8.7366800e+00,3.0127322e+03,3.8074608e+00,,,1000000000000,,,,,1091.28700,2.4491223e-03,678.71566,2.7436127e-03,6.3889362e-02,-1.1559349e-01
1517.6181846147806,,,3.0953446e-03,208915,1091.28294,678.70492,2.1979456e+03,8.7230911e+00,3.0085881e+03,3.8064799e+00,,,1000000000000,,,,,1091.28294,2.4651941e-03,678.70492,2.7602457e-03,6.0540047e-02,-1.1848619e-01
1517.6195735082094,,,3.0953498e-03,208916,1091.28529,678.71390,2.2115244e+03,8.7160301e+00,2.9933254e+03,3.7943425e+00,,,1000000000000,,,,,1091.28529,2.4466848e-03,678.71390,2.7389976e-03,6.4238884e-02,-1.1023362e-01
1517.620962401637,,,3.0953549e-03,208917,1091.28603,678.71216,2.2117485e+03,8.7164345e+00,2.9860964e+03,3.7907305e+00,,,1000000000000,,,,,1091.28603,2.4415546e-03,678.71216,2.7402656e-03,6.5270275e-02,-1.0793872e-01
1517.6223512952974,,,3.0953602e-03,208918,1091.29019,678.70976,2.1937881e+03,8.6955738e+00,2.9780825e+03,3.7897656e+00,,,1000000000000,,,,,1091.29019,2.4552324e-03,678.70976,2.7553756e-03,6.3911617e-02,-1.1249413e-01
1517.623740188726,,,3.0953654e-03,208919,1091.28320,678.71020,2.2224575e+03,8.6957884e+00,2.9603904e+03,3.7795112e+00,,,1000000000000,,,,,1091.28320,2.4247570e-03,678.71020,2.7245975e-03,6.1813638e-02,-1.1343715e-01
1517.6251290821551,,,3.0953705e-03,208920,1091.28556,678.71580,2.2063811e+03,8.6851482e+00,2.9543047e+03,3.7761207e+00,,,1000000000000,,,,,1091.28556,2.4413047e-03,678.71580,2.7360981e-03,6.2197004e-02,-1.1213752e-01
1517.6265179755828,,,3.0953756e-03,208921,1091.28408,678.70999,2.2017542e+03,8.6677475e+00,2.9473010e+03,3.7709589e+00,,,1000000000000,,,,,1091.28408,2.4390419e-03,678.70999,2.7381959e-03,5.9913434e-02,-1.1897188e-01
1517.627906869011,,,3.0953807e-03,208922,1091.28253,678.70887,2.2053118e+03,8.6612406e+00,2.9352124e+03,3.7661397e+00,,,1000000000000,,,,,1091.28253,2.4360006e-03,678.70887,2.7299861e-03,6.4121328e-02,-1.1170989e-01
1517.6292957624391,,,3.0953859e-03,208923,1091.28339,678.71800,2.1999224e+03,8.6627007e+00,2.9306577e+03,3.7687643e+00,,,1000000000000,,,,,1091.28339,2.4414521e-03,678.71800,2.7329028e-03,6.3186608e-02,-1.1005766e-01
1517.6306846558673,,,3.0953910e-03,208924,1091.28637,678.71447,2.2180750e+03,8.6489658e+00,2.9148384e+03,3.7521729e+00,,,1000000000000,,,,,1091.28637,2.4185539e-03,678.71447,2.7123499e-03,6.3051485e-02,-1.1581961e-01
1517.6320735495283,,,3.0953963e-03,208925,1091.27925,678.71365,2.2067283e+03,8.6437178e+00,2.9115081e+03,3.7544041e+00,,,1000000000000,,,,,1091.27925,2.4267747e-03,678.71365,2.7230191e-03,5.9894871e-02,-1.1657438e-01
1517.6334624429564,,,3.0954015e-03,208926,1091.28359,678.71158,2.2002600e+03,8.6239929e+00,2.8976741e+03,3.7448845e+00,,,1000000000000,,,,,1091.28359,2.4297000e-03,678.71158,2.7215264e-03,6.3021109e-02,-1.0734509e-01
1517.6348513363848,,,3.0954066e-03,208927,1091.28330,678.71165,2.2111125e+03,8.6225777e+00,2.8871252e+03,3.7420330e+00,,,1000000000000,,,,,1091.28330,2.4172296e-03,678.71165,2.7107461e-03,6.1022624e-02,-1.1481710e-01
1517.6362402298123,,,3.0954117e-03,208928,1091.28098,678.70902,2.2036528e+03,8.6150789e+00,2.8840369e+03,3.7373810e+00,,,1000000000000,,,,,1091.28098,2.4244888e-03,678.70902,2.7214643e-03,5.9163067e-02,-1.2227482e-01
1517.6376291234742,,,3.0954171e-03,208929,1091.28582,678.71417,2.1957458e+03,8.6080780e+00,2.8803804e+03,3.7352509e+00,,,1000000000000,,,,,1091.28582,2.4329370e-03,678.71417,2.7196514e-03,6.6931412e-02,-1.0238224e-01
1517.639018016903,,,3.0954222e-03,208930,1091.28162,678.71285,2.2120649e+03,8.6065025e+00,2.8635618e+03,3.7277222e+00,,,1000000000000,,,,,1091.28162,2.4134172e-03,678.71285,2.7021039e-03,6.2099475e-02,-1.0803951e-01
1517.6404069103305,,,3.0954273e-03,208931,1091.27856,678.71135,2.2052424e+03,8.5875444e+00,2.8529033e+03,3.7222037e+00,,,1000000000000,,,,,1091.27856,2.4158591e-03,678.71135,2.7061503e-03,6.2988617e-02,-1.1107290e-01
1517.641795803991,,,3.0954327e-03,208932,1091.28921,678.71450,2.2059419e+03,8.5793591e+00,2.8442290e+03,3.7178848e+00,,,1000000000000,,,,,1091.28921,2.4100628e-03,678.71450,2.7036956e-03,6.3384399e-02,-1.1483854e-01
1517.6431846974199,,,3.0954378e-03,208933,1091.28075,678.71477,2.2040947e+03,8.5740891e+00,2.8371775e+03,3.7143486e+00,,,1000000000000,,,,,1091.28075,2.4118642e-03,678.71477,2.7007388e-03,5.9534919e-02,-1.1145501e-01
1517.6445735908487,,,3.0954429e-03,208934,1091.28329,678.71333,2.1943730e+03,8.5619831e+00,2.8296721e+03,3.7103384e+00,,,1000000000000,,,,,1091.28329,2.4226734e-03,678.71333,2.7091941e-03,6.1959356e-02,-1.1402201e-01
1517.6459624845093,,,3.0954482e-03,208935,1091.28363,678.71437,2.1906213e+03,8.5476046e+00,2.8198726e+03,3.7028496e+00,,,1000000000000,,,,,1091.28363,2.4227104e-03,678.71437,2.7073605e-03,6.3652545e-02,-1.0514294e-01
1517.6473513779374,,,3.0954534e-03,208936,1091.28323,678.71242,2.2067612e+03,8.5666752e+00,2.8186497e+03,3.7087462e+00,,,1000000000000,,,,,1091.28323,2.4087778e-03,678.71242,2.6980999e-03,5.9879404e-02,-1.1931506e-01
1517.6487402715984,,,3.0954587e-03,208937,1091.28539,678.71499,2.1945298e+03,8.5439529e+00,2.8108552e+03,3.6993001e+00,,,1000000000000,,,,,1091.28539,2.4163267e-03,678.71499,2.7016117e-03,6.3416816e-02,-1.0845260e-01
1517.6501291650266,,,3.0954638e-03,208938,1091.28670,678.71060,2.2127893e+03,8.5420551e+00,2.7960911e+03,3.6919687e+00,,,1000000000000,,,,,1091.28670,2.3924499e-03,678.71060,2.6839348e-03,6.3007094e-02,-1.1264131e-01
1517.6515180584556,,,3.0954690e-03,208939,1091.28239,678.70797,2.2036689e+03,8.5319014e+00,2.7887981e+03,3.6885209e+00,,,1000000000000,,,,,1091.28239,2.4038802e-03,678.70797,2.6907614e-03,6.1742399e-02,-1.1106572e-01
1517.6529069521166,,,3.0954743e-03,208940,1091.28351,678.71096,2.2073845e+03,8.5275679e+00,2.7838374e+03,3.6855969e+00,,,1000000000000,,,,,1091.28351,2.3977556e-03,678.71096,2.6804255e-03,6.3083895e-02,-1.1302313e-01
1517.6542958455443,,,3.0954794e-03,208941,1091.28167,678.71179,2.2150588e+03,8.5250158e+00,2.7726575e+03,3.6792355e+00,,,1000000000000,,,,,1091.28167,2.3909518e-03,678.71179,2.6729011e-03,5.8428604e-02,-1.1270767e-01
1517.6556847392044,,,3.0954848e-03,208942,1091.28374,678.71010,2.2202175e+03,8.5197430e+00,2.7598889e+03,3.6760190e+00,,,1000000000000,,,,,1091.28374,2.3818556e-03,678.71010,2.6683223e-03,6.3046485e-02,-1.1159672e-01
1517.6570736326335,,,3.0954899e-03,208943,1091.28656,678.71143,2.2036584e+03,8.4985971e+00,2.7538210e+03,3.6693499e+00,,,1000000000000,,,,,1091.28656,2.3895253e-03,678.71143,2.6754851e-03,6.3032970e-02,-1.1042220e-01
1517.6584625262954,,,3.0954953e-03,208944,1091.28117,678.71577,2.2049238e+03,8.4885492e+00,2.7411938e+03,3.6616466e+00,,,1000000000000,,,,,1091.28117,2.3887835e-03,678.71577,2.6724057e-03,5.9468832e-02,-1.1202826e-01
1517.6598514199554,,,3.0955006e-03,208945,1091.28422,678.71137,2.2021970e+03,8.4864416e+00,2.7429602e+03,3.6619613e+00,,,1000000000000,,,,,1091.28422,2.3892182e-03,678.71137,2.6763806e-03,6.2843934e-02,-1.1141890e-01
1517.6612403133836,,,3.0955058e-03,208946,1091.28461,678.71499,2.2102722e+03,8.4769354e+00,2.7272517e+03,3.6510375e+00,,,1000000000000,,,,,1091.28461,2.3788523e-03,678.71499,2.6605704e-03,6.2693268e-02,-1.1271019e-01
1517.6626292070455,,,3.0955111e-03,208947,1091.28599,678.71067,2.2066130e+03,8.4726238e+00,2.7240439e+03,3.6516225e+00,,,1000000000000,,,,,1091.28599,2.3795492e-03,678.71067,2.6652312e-03,6.0415529e-02,-1.1153545e-01
1517.6640181004736,,,3.0955162e-03,208948,1091.28216,678.71084,2.2190688e+03,8.4719124e+00,2.7139475e+03,3.6439810e+00,,,1000000000000,,,,,1091.28216,2.3695547e-03,678.71084,2.6519601e-03,6.4436331e-02,-1.1165626e-01
1517.6654069941342,,,3.0955216e-03,208949,1091.28060,678.71115,2.2078962e+03,8.4553995e+00,2.7046746e+03,3.6412168e+00,,,1000000000000,,,,,1091.28060,2.3738130e-03,678.71115,2.6582140e-03,5.8473621e-02,-1.1357898e-01
1517.6667958875623,,,3.0955267e-03,208950,1091.28494,678.70546,2.2011733e+03,8.4488621e+00,2.7031792e+03,3.6385446e+00,,,1000000000000,,,,,1091.28494,2.3796309e-03,678.70546,2.6664396e-03,6.2224049e-02,-1.0711388e-01
1517.6681847812233,,,3.0955321e-03,208951,1091.28155,678.70974,2.1923701e+03,8.4300690e+00,2.6881843e+03,3.6310019e+00,,,1000000000000,,,,,1091.28155,2.3834300e-03,678.70974,2.6728220e-03,6.0366485e-02,-1.1615749e-01
1517.6695736748843,,,3.0955374e-03,208952,1091.28347,678.71035,2.1995605e+03,8.4246540e+00,2.6752483e+03,3.6285672e+00,,,1000000000000,,,,,1091.28347,2.3779110e-03,678.71035,2.6574095e-03,6.0586564e-02,-1.1306933e-01
1517.6709625683134,,,3.0955425e-03,208953,1091.28675,678.71180,2.2206047e+03,8.4338055e+00,2.6711748e+03,3.6248326e+00,,,1000000000000,,,,,1091.28675,2.3544854e-03,678.71180,2.6343013e-03,6.0897514e-02,-1.1231719e-01
1517.6723514619744,,,3.0955479e-03,208954,1091.28462,678.71628,2.2155222e+03,8.4238806e+00,2.6614216e+03,3.6213605e+00,,,1000000000000,,,,,1091.28462,2.3574100e-03,678.71628,2.6373717e-03,6.1263707e-02,-1.0691822e-01
